UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
138929,"R",16709557,"R",8935933,"R",7773624,"R",16709557,"R",13037740,"R",9515313,"R",0,"R",3522427,"R",-771369,"R",0,"R",5022566,"R",7773624,"R",0,"R",0,"R",0,"R",221245,"R",221245,"R",221245,"R",0,"R",13037740,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13037740,"R",3536065,"R",1154182,"R",4825066,"Z",0,"Z",0,"R",0,"R",9515313
138938,"A",,"A",,"A",,"A",,"R",3845865,"R",3730385,"A",,"A",,"A",,"A",,"A",,"A",,"R",498037,"R",39750,"R",0,"R",0,"R",537787,"R",0,"R",0,"R",3111573,"R",0,"R",0,"R",0,"R",29655,"R",557496,"A",,"R",147141,"R",3845865,"R",359697,"R",0,"R",3258550,"A",,"R",0,"R",112138,"R",3730385
139074,"R",13878604,"R",2914248,"R",10964356,"R",13878604,"R",16885265,"R",13701704,"R",0,"R",3183561,"R",44545,"R",7736251,"R",-1,"R",10964356,"R",3870133,"R",195184,"R",820532,"R",30553,"R",4916402,"R",4916401,"R",0,"R",1773053,"R",14096419,"R",820532,"R",30553,"R",0,"R",164707,"Z",0,"R",1,"R",16885265,"R",4073149,"R",0,"R",9627219,"R",1336,"R",0,"R",0,"R",13701704
139092,"A",,"A",,"A",,"A",,"R",565421,"R",598739,"A",,"A",,"A",,"A",,"A",,"A",,"R",212286,"R",0,"R",0,"R",0,"R",212286,"R",0,"R",0,"R",118150,"R",212286,"R",0,"R",0,"R",0,"R",231789,"A",,"R",3196,"R",565421,"R",212850,"R",0,"R",385889,"A",,"R",0,"R",0,"R",598739
139214,"R",681318,"R",505132,"R",176186,"R",681318,"R",1433183,"R",1431755,"R",0,"R",1428,"Z",0,"R",174758,"R",0,"R",176186,"R",293546,"R",50727,"R",0,"R",7622,"R",351895,"R",9081,"Z",0,"R",1360919,"R",0,"R",0,"R",0,"R",15430,"Z",0,"R",56834,"R",0,"R",1433183,"R",563763,"R",0,"R",811158,"R",56834,"Z",0,"R",0,"R",1431755
139506,"A",,"A",,"A",,"A",,"R",728271,"R",1178251,"A",,"A",,"A",,"A",,"A",,"A",,"R",650981,"R",0,"R",0,"R",0,"R",650981,"R",650981,"R",0,"R",547272,"R",0,"R",0,"R",0,"R",0,"R",180999,"A",,"R",0,"R",728271,"R",876498,"R",0,"R",111668,"A",,"R",0,"R",190085,"R",1178251
139533,"R",103124925,"R",95684186,"R",7440739,"R",103124925,"R",61097875,"R",55584597,"R",-1981700,"R",3531578,"R",-7187085,"R",11096246,"R",0,"R",7440739,"R",9182897,"R",511785,"R",3739972,"R",1690036,"R",15124690,"R",15124690,"R",0,"R",58821426,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2276449,"R",0,"R",61097875,"R",15271683,"R",0,"R",39668308,"R",644606,"R",0,"R",0,"R",55584597
139579,"R",146299126,"R",53393206,"R",92905920,"R",146299126,"R",125725517,"R",122434935,"R",-1800873,"R",1489709,"R",11620962,"R",79795249,"R",0,"R",92905920,"R",18475561,"R",452144,"R",935562,"R",3028145,"R",22891412,"R",22891410,"R",0,"R",103704562,"R",18927706,"R",935562,"R",0,"R",0,"R",2157687,"R",0,"R",0,"R",125725517,"R",21585714,"R",0,"R",99895965,"R",953255,"R",1,"R",0,"R",122434935
140003,"R",1401551,"R",740094,"R",661457,"R",1401551,"R",3596465,"R",2428636,"R",0,"R",1167829,"R",-1813030,"R",1306658,"R",0,"R",661457,"R",1325125,"R",0,"R",0,"R",0,"R",1325125,"R",0,"R",0,"R",3576803,"R",0,"R",0,"R",0,"R",19662,"R",0,"R",0,"R",0,"R",3596465,"R",1223459,"R",0,"R",1205177,"R",0,"R",0,"R",0,"R",2428636
140340,"R",6067235,"R",234426,"R",5832809,"R",6067235,"R",6194498,"R",5222461,"R",43115,"R",1015152,"R",0,"R",4817657,"R",0,"R",5832809,"R",1736500,"R",0,"R",320675,"R",0,"R",2057175,"R",2057175,"Z",0,"R",6194498,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",6194498,"R",2270484,"Z",0,"R",2951977,"Z",0,"Z",0,"R",0,"R",5222461
140711,"A",,"A",,"A",,"A",,"R",1589235,"R",1065542,"A",,"A",,"A",,"A",,"A",,"A",,"R",240079,"R",0,"R",0,"R",6670,"R",246749,"R",0,"R",0,"R",876187,"R",265726,"R",0,"R",0,"Z",0,"R",447322,"A",,"R",0,"R",1589235,"R",489201,"Z",0,"R",576341,"A",,"Z",0,"R",0,"R",1065542
140827,"A",,"A",,"A",,"A",,"R",2171940,"R",1863807,"A",,"A",,"A",,"A",,"A",,"A",,"R",37319,"R",22527,"R",0,"Z",0,"R",59846,"Z",0,"Z",0,"R",2110241,"R",59846,"Z",0,"Z",0,"R",1853,"Z",0,"A",,"R",0,"R",2171940,"R",480936,"Z",0,"R",1382871,"A",,"Z",0,"R",0,"R",1863807
141015,"A",,"A",,"A",,"A",,"R",4297127,"R",3569469,"A",,"A",,"A",,"A",,"A",,"A",,"R",118727,"R",7712,"R",23693,"R",2553,"R",152685,"Z",0,"Z",0,"R",4218418,"R",0,"R",0,"R",0,"R",0,"R",15709,"A",,"R",63000,"R",4297127,"R",1322291,"R",0,"R",2247178,"A",,"R",0,"R",0,"R",3569469
141468,"A",,"A",,"A",,"A",,"R",13882585,"R",10143082,"A",,"A",,"A",,"A",,"A",,"A",,"R",2210633,"R",141821,"R",0,"R",0,"R",2352454,"R",0,"R",0,"R",12027275,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1855310,"R",0,"R",13882585,"R",3230991,"R",0,"R",1154939,"R",1201260,"R",0,"R",4555892,"R",10143082
141608,"A",,"A",,"A",,"A",,"R",863663,"R",869626,"A",,"A",,"A",,"A",,"A",,"A",,"R",207596,"R",13124,"R",44063,"R",5682,"R",270465,"R",0,"R",0,"R",544370,"R",0,"R",0,"R",0,"R",0,"R",319293,"A",,"R",0,"R",863663,"R",559193,"R",0,"R",310433,"A",,"R",0,"R",0,"R",869626
141848,"A",,"A",,"A",,"A",,"R",828355,"R",935171,"A",,"A",,"A",,"A",,"A",,"A",,"R",272890,"R",12150,"R",92005,"Z",0,"R",377045,"Z",0,"Z",0,"R",337128,"R",285040,"R",92005,"R",59004,"R",8918,"R",46260,"A",,"R",0,"R",828355,"R",300419,"Z",0,"R",384976,"A",,"R",73770,"R",176006,"R",935171
141945,"A",,"A",,"A",,"A",,"R",1106254,"R",1229201,"A",,"A",,"A",,"A",,"A",,"A",,"R",654231,"R",0,"R",0,"R",0,"R",654231,"R",0,"R",0,"R",431390,"R",654231,"Z",0,"Z",0,"R",939,"R",19694,"A",,"R",0,"R",1106254,"R",397968,"Z",0,"R",831233,"A",,"Z",0,"R",0,"R",1229201
142054,"R",16243333,"R",2800651,"R",13442682,"R",16243333,"R",11539884,"R",8261771,"R",0,"R",3278113,"R",0,"R",10164568,"R",1,"R",13442682,"R",2150317,"R",104000,"R",0,"R",5000,"R",2259317,"R",0,"R",0,"R",10761038,"R",0,"R",0,"R",0,"R",5998,"R",0,"R",0,"R",772848,"R",11539884,"R",4167037,"R",0,"R",4094734,"R",0,"R",0,"R",0,"R",8261771
142337,"R",3693917,"R",1806482,"R",1887435,"R",3693917,"R",9434701,"R",5481489,"R",0,"R",3953212,"Z",0,"R",1523139,"R",-3588916,"R",1887435,"R",1344073,"R",321696,"R",5577,"R",28544,"R",1699890,"R",166514,"Z",0,"R",9434701,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9434701,"R",1970244,"Z",0,"R",3511245,"Z",0,"Z",0,"R",0,"R",5481489
142407,"A",,"A",,"A",,"A",,"R",600179,"R",518791,"A",,"A",,"A",,"A",,"A",,"A",,"R",142468,"R",0,"R",0,"R",0,"R",142468,"R",0,"R",0,"R",194747,"R",0,"R",0,"R",0,"R",0,"R",151312,"A",,"R",254120,"R",600179,"R",161938,"R",0,"R",136936,"A",,"R",0,"R",219917,"R",518791
142416,"A",,"A",,"A",,"A",,"R",346399,"R",306176,"A",,"A",,"A",,"A",,"A",,"A",,"R",206213,"Z",0,"R",500,"Z",0,"R",206713,"Z",0,"Z",0,"R",346399,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",346399,"R",97255,"Z",0,"R",208921,"A",,"Z",0,"R",0,"R",306176
142489,"A",,"A",,"A",,"A",,"R",528171,"R",495921,"A",,"A",,"A",,"A",,"A",,"A",,"R",196324,"R",0,"R",500,"R",0,"R",196824,"R",0,"R",0,"R",196824,"R",0,"R",0,"R",0,"R",0,"R",207227,"A",,"R",124120,"R",528171,"R",170737,"R",0,"R",0,"A",,"R",0,"R",325184,"R",495921
142869,"A",,"A",,"A",,"A",,"R",350447,"R",360020,"A",,"A",,"A",,"A",,"A",,"A",,"R",74413,"R",0,"R",130336,"R",0,"R",204749,"R",0,"R",0,"R",263275,"R",0,"R",0,"R",0,"R",0,"R",86226,"A",,"R",946,"R",350447,"R",307379,"R",0,"R",52641,"A",,"R",0,"R",0,"R",360020
142878,"A",,"A",,"A",,"A",,"R",380742,"R",393590,"A",,"A",,"A",,"A",,"A",,"A",,"R",77435,"R",0,"R",168189,"R",0,"R",245624,"R",0,"R",0,"R",287668,"R",0,"R",0,"R",0,"R",2286,"R",90788,"A",,"R",0,"R",380742,"R",393590,"R",0,"R",0,"A",,"R",0,"R",0,"R",393590
142887,"R",4423814,"R",1382139,"R",3041675,"R",4423814,"R",8650958,"R",6994793,"R",0,"R",1656165,"R",-1358380,"R",2743890,"R",0,"R",3041675,"R",384233,"R",79864,"R",2600,"R",0,"R",466697,"R",0,"R",0,"R",8039634,"R",464097,"R",2600,"R",0,"R",144627,"R",0,"R",0,"R",0,"R",8650958,"R",1663207,"R",0,"R",5331586,"R",0,"R",0,"R",0,"R",6994793
143075,"R",2811511,"R",1452714,"R",1358797,"R",2811511,"R",4504851,"R",4441172,"R",0,"R",63679,"Z",0,"R",1450722,"R",-155604,"R",1358797,"R",1662595,"R",68200,"R",0,"R",0,"R",1730795,"R",0,"R",0,"R",693732,"R",1730795,"R",0,"R",0,"R",-171795,"R",228172,"R",0,"R",2023947,"R",4504851,"R",2340924,"R",0,"R",978932,"R",0,"R",0,"R",1121316,"R",4441172
143376,"A",,"A",,"A",,"A",,"R",2732007,"R",2597948,"A",,"A",,"A",,"A",,"A",,"A",,"R",399255,"R",0,"R",0,"R",0,"R",399255,"R",252000,"R",0,"R",2591412,"R",0,"R",0,"R",0,"R",0,"R",140568,"A",,"R",27,"R",2732007,"R",1126823,"R",0,"R",1432199,"A",,"R",0,"R",38926,"R",2597948
143464,"A",,"A",,"A",,"A",,"R",1502345,"R",1502345,"A",,"A",,"A",,"A",,"A",,"A",,"R",370234,"R",0,"R",0,"R",0,"R",370234,"R",0,"R",0,"R",1157759,"R",0,"R",0,"R",0,"R",0,"R",339977,"A",,"R",4609,"R",1502345,"R",687164,"R",0,"R",0,"A",,"R",0,"R",815181,"R",1502345
143473,"A",,"A",,"A",,"A",,"R",662514,"R",661910,"A",,"A",,"A",,"A",,"A",,"A",,"R",165135,"R",1015,"R",0,"R",0,"R",166150,"R",0,"R",0,"R",618525,"R",0,"R",0,"R",0,"R",0,"R",43989,"A",,"R",0,"R",662514,"R",295957,"R",0,"R",0,"A",,"R",0,"R",365953,"R",661910
143482,"A",,"A",,"A",,"A",,"R",427815,"R",400448,"A",,"A",,"A",,"A",,"A",,"A",,"R",257300,"R",4277,"R",0,"R",0,"R",261577,"R",0,"R",0,"R",376494,"R",0,"R",0,"R",0,"R",0,"R",51321,"A",,"R",0,"R",427815,"R",180148,"R",0,"R",0,"A",,"R",0,"R",220300,"R",400448
143491,"A",,"A",,"A",,"A",,"R",887428,"R",882061,"A",,"A",,"A",,"A",,"A",,"A",,"R",576715,"R",8599,"R",0,"R",0,"R",585314,"R",0,"R",0,"R",833664,"R",0,"R",0,"R",0,"R",0,"R",53764,"A",,"R",0,"R",887428,"R",470893,"R",0,"R",0,"A",,"R",0,"R",411168,"R",882061
143516,"A",,"A",,"A",,"A",,"R",361820,"R",366006,"A",,"A",,"A",,"A",,"A",,"A",,"R",157085,"R",6222,"R",0,"R",0,"R",163307,"R",0,"R",0,"R",349601,"R",0,"R",0,"R",0,"R",0,"R",12219,"A",,"R",0,"R",361820,"R",167280,"R",0,"R",0,"A",,"Z",0,"R",198726,"R",366006
143534,"A",,"A",,"A",,"A",,"R",1265387,"R",699779,"A",,"A",,"A",,"A",,"A",,"A",,"R",537241,"R",0,"R",0,"R",0,"R",537241,"R",537241,"R",0,"R",548800,"R",537241,"R",0,"R",0,"R",179346,"R",0,"A",,"R",0,"R",1265387,"R",572153,"R",0,"R",0,"A",,"R",0,"R",127626,"R",699779
143543,"A",,"A",,"A",,"A",,"R",1507955,"R",1213007,"A",,"A",,"A",,"A",,"A",,"A",,"R",329239,"R",5850,"R",50,"R",1900,"R",337039,"Z",0,"Z",0,"R",1298613,"R",0,"Z",0,"Z",0,"Z",0,"R",142469,"A",,"R",66873,"R",1507955,"R",1121820,"Z",0,"R",91187,"A",,"Z",0,"R",0,"R",1213007
143552,"A",,"A",,"A",,"A",,"R",2217968,"R",2942082,"A",,"A",,"A",,"A",,"A",,"A",,"R",225446,"Z",0,"R",0,"Z",0,"R",225446,"Z",0,"Z",0,"R",1951385,"R",0,"Z",0,"Z",0,"Z",0,"R",226583,"A",,"R",40000,"R",2217968,"R",790101,"R",0,"R",0,"A",,"Z",0,"R",2151981,"R",2942082
143695,"A",,"A",,"A",,"A",,"R",497737,"R",445420,"A",,"A",,"A",,"A",,"A",,"A",,"R",82378,"R",5347,"R",0,"R",1782,"R",89507,"R",0,"R",0,"R",340228,"R",0,"R",0,"R",0,"R",0,"R",57440,"A",,"R",100069,"R",497737,"R",92994,"R",0,"R",260278,"A",,"R",0,"R",92148,"R",445420
144467,"R",26234787,"R",3919510,"R",22315277,"R",26234787,"R",25753700,"R",25591361,"R",0,"R",162339,"R",0,"R",22150829,"R",2109,"R",22315277,"R",1713818,"R",161677,"R",1373625,"R",37775,"R",3286895,"R",498681,"R",0,"R",20557578,"R",0,"R",0,"R",498681,"R",0,"R",0,"R",1908567,"R",2788874,"R",25753700,"R",5728365,"R",0,"R",16316960,"R",2069888,"R",0,"R",1476148,"R",25591361
144485,"R",23331702,"R",14931636,"R",8400066,"R",23331702,"R",10431810,"R",10363548,"R",0,"R",68262,"R",0,"R",8331804,"R",0,"R",8400066,"R",3015206,"R",50919,"R",153114,"R",84027,"R",3303266,"R",84027,"R",0,"R",9497767,"R",934043,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10431810,"R",7329869,"R",0,"R",3033679,"R",0,"R",0,"R",0,"R",10363548
144573,"A",,"A",,"A",,"A",,"R",653213,"R",665322,"A",,"A",,"A",,"A",,"A",,"A",,"R",296200,"R",0,"R",0,"R",0,"R",296200,"R",0,"R",0,"R",318377,"R",296200,"R",0,"R",0,"R",0,"R",38636,"A",,"R",0,"R",653213,"R",424593,"R",0,"R",240729,"A",,"R",0,"R",0,"R",665322
144616,"A",,"A",,"A",,"A",,"R",152776,"R",109022,"A",,"A",,"A",,"A",,"A",,"A",,"R",124342,"R",0,"R",3944,"R",0,"R",128286,"R",0,"R",0,"R",10875,"R",0,"R",0,"R",0,"R",40826,"R",23062,"A",,"R",78013,"R",152776,"R",45074,"R",63948,"R",0,"A",,"R",0,"R",0,"R",109022
144759,"R",951071647,"R",943863449,"R",7208198,"R",951071647,"R",463886356,"R",199422007,"R",-73900858,"R",190563491,"R",-189157853,"R",5802560,"R",0,"R",7208198,"R",37986448,"R",1254081,"R",11625462,"R",10252065,"R",61118056,"R",61118056,"R",0,"R",442767972,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21118384,"R",0,"R",463886356,"R",34628156,"R",0,"R",158638897,"R",6154954,"R",0,"R",0,"R",199422007
144777,"R",485948559,"R",174860000,"R",311088559,"R",485948559,"R",6105541,"R",38337423,"R",10196574,"R",-22035308,"R",393156867,"R",-60033000,"R",0,"R",311088559,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",32640,"R",0,"R",0,"R",0,"R",5479000,"R",0,"R",593901,"R",0,"R",6105541,"Z",0,"Z",0,"R",19327525,"R",19009898,"Z",0,"R",0,"R",38337423
144795,"A",,"A",,"A",,"A",,"R",2009103,"R",1322081,"A",,"A",,"A",,"A",,"A",,"A",,"R",273933,"R",0,"R",0,"R",0,"R",273933,"R",0,"R",0,"R",1880404,"R",0,"R",0,"R",0,"R",0,"R",128699,"A",,"R",0,"R",2009103,"R",631859,"R",0,"R",0,"A",,"R",0,"R",690222,"R",1322081
145099,"A",,"A",,"A",,"A",,"R",1084934,"R",989421,"A",,"A",,"A",,"A",,"A",,"A",,"R",179851,"Z",0,"R",38,"Z",0,"R",179889,"Z",0,"Z",0,"R",1029900,"R",0,"Z",0,"Z",0,"Z",0,"R",55034,"A",,"R",0,"R",1084934,"R",247828,"Z",0,"R",741593,"A",,"Z",0,"R",0,"R",989421
145239,"R",4926827,"R",428366,"R",4498461,"R",4926827,"R",5761796,"R",5518034,"R",0,"R",243762,"R",646678,"R",3608021,"R",0,"R",4498461,"R",616893,"R",85675,"R",589427,"R",10500,"R",1302495,"Z",0,"Z",0,"R",5365225,"R",0,"R",0,"R",0,"R",0,"R",0,"R",369808,"R",26763,"R",5761796,"R",1522699,"Z",0,"R",3689065,"R",295770,"R",10500,"R",0,"R",5518034
145309,"A",,"A",,"A",,"A",,"R",441506,"R",497858,"A",,"A",,"A",,"A",,"A",,"A",,"R",75058,"R",0,"R",0,"R",0,"R",75058,"R",75058,"R",0,"R",353679,"R",75058,"Z",0,"Z",0,"Z",0,"R",12769,"A",,"R",0,"R",441506,"R",253908,"Z",0,"R",243950,"A",,"Z",0,"R",0,"R",497858
145406,"A",,"A",,"A",,"A",,"R",1999735,"R",1798469,"A",,"A",,"A",,"A",,"A",,"A",,"R",304344,"R",0,"R",0,"R",0,"R",304344,"R",0,"R",0,"R",1826638,"R",0,"R",0,"R",0,"R",12247,"R",160850,"A",,"R",0,"R",1999735,"R",596130,"R",0,"R",1202339,"A",,"R",0,"R",0,"R",1798469
145424,"A",,"A",,"A",,"A",,"R",1050392,"R",1094671,"A",,"A",,"A",,"A",,"A",,"A",,"R",209842,"Z",0,"R",0,"Z",0,"R",209842,"Z",0,"Z",0,"R",716275,"R",209842,"Z",0,"Z",0,"R",880,"R",123395,"A",,"R",0,"R",1050392,"R",325349,"Z",0,"R",769216,"A",,"Z",0,"R",106,"R",1094671
145433,"A",,"A",,"A",,"A",,"R",1001052,"R",985562,"A",,"A",,"A",,"A",,"A",,"A",,"R",218654,"Z",0,"R",0,"Z",0,"R",218654,"Z",0,"Z",0,"R",666916,"R",218654,"Z",0,"Z",0,"R",125,"R",115357,"A",,"R",0,"R",1001052,"R",239116,"Z",0,"R",741119,"A",,"Z",0,"R",5327,"R",985562
145460,"R",30586374,"R",2770737,"R",27815637,"R",30586374,"R",23226161,"R",19759229,"R",0,"R",3466932,"R",0,"R",24340365,"R",8340,"R",27815637,"R",971605,"R",167951,"R",0,"R",10750,"R",1150306,"R",253549,"R",0,"R",21528097,"R",0,"R",0,"R",253549,"R",0,"R",0,"R",93600,"R",1350915,"R",23226161,"R",2246779,"R",0,"R",13264822,"R",1921548,"R",896757,"R",1429323,"R",19759229
145770,"R",12127541,"R",6404601,"R",5722940,"R",12127541,"R",54746279,"R",54618537,"R",349064,"R",476806,"R",-36570050,"R",41816184,"R",0,"R",5722940,"R",3452886,"R",58290,"R",134357,"R",2581853,"R",6227386,"R",6227386,"R",0,"R",50643206,"R",3511176,"R",134357,"R",0,"R",0,"R",457540,"R",0,"R",0,"R",54746279,"R",14835562,"R",0,"R",39782975,"R",0,"R",0,"R",0,"R",54618537
146010,"R",41553732,"R",6168214,"R",35385518,"R",41553732,"R",39115359,"R",36911297,"R",0,"R",2204062,"R",0,"R",33181469,"R",-13,"R",35385518,"R",4783527,"R",925858,"R",0,"R",35260,"R",5744645,"R",2009133,"R",0,"R",32538430,"R",0,"R",0,"R",2009133,"R",0,"R",0,"R",1821372,"R",2746424,"R",39115359,"R",6549088,"R",0,"R",26942018,"R",1396806,"R",0,"R",2023385,"R",36911297
146393,"R",93137000,"R",53762000,"R",39375000,"R",93137000,"R",11364000,"R",14212000,"R",-290000,"R",-3138000,"R",131000,"R",42382000,"R",0,"R",39375000,"R",1666830,"R",100861,"R",1343407,"R",1996945,"R",5108043,"R",1060960,"R",6990,"R",9677000,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1460000,"R",227000,"R",11364000,"R",3226000,"R",0,"R",6921000,"R",2684000,"R",0,"R",1381000,"R",14212000
146454,"A",,"A",,"A",,"A",,"R",170824,"R",167357,"A",,"A",,"A",,"A",,"A",,"A",,"R",155504,"R",0,"R",0,"R",0,"R",155504,"R",0,"R",0,"R",124323,"R",0,"Z",0,"Z",0,"R",0,"R",31914,"A",,"R",14587,"R",170824,"R",26973,"R",0,"R",19515,"A",,"R",0,"R",120869,"R",167357
146700,"A",,"A",,"A",,"A",,"R",17625017,"R",14874048,"A",,"A",,"A",,"A",,"A",,"A",,"R",4539494,"R",166250,"R",0,"Z",0,"R",4705744,"Z",0,"Z",0,"R",12919273,"R",4705744,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",17625017,"R",4409268,"Z",0,"R",3624695,"R",2114951,"Z",0,"R",4725134,"R",14874048
146807,"A",,"A",,"A",,"A",,"R",468670,"R",428776,"A",,"A",,"A",,"A",,"A",,"A",,"R",223653,"R",181035,"R",0,"R",0,"R",404688,"Z",0,"Z",0,"R",468670,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",468670,"R",129001,"R",0,"R",299775,"A",,"R",0,"R",0,"R",428776
147165,"R",3357189,"R",2024689,"R",1332500,"R",3357189,"R",7012781,"R",6824036,"R",0,"R",188745,"Z",0,"R",1151484,"R",-7729,"R",1332500,"R",1282666,"R",89096,"R",1100521,"Z",0,"R",2472283,"R",9898,"Z",0,"R",6426016,"R",0,"R",0,"R",0,"R",9627,"R",0,"R",502099,"R",75039,"R",7012781,"R",1457403,"R",0,"R",1955658,"R",357117,"R",0,"R",3053858,"R",6824036
147439,"A",,"A",,"A",,"A",,"R",571395,"R",559521,"A",,"A",,"A",,"A",,"A",,"A",,"R",222901,"R",5281,"R",0,"R",4158,"R",232340,"R",0,"R",0,"R",477578,"R",0,"R",0,"R",0,"R",0,"R",93817,"A",,"R",0,"R",571395,"R",224751,"R",0,"R",334770,"A",,"R",0,"R",0,"R",559521
147642,"A",,"A",,"A",,"A",,"R",371870,"R",335311,"A",,"A",,"A",,"A",,"A",,"A",,"R",135800,"R",0,"R",0,"R",0,"R",135800,"R",0,"R",0,"R",236070,"R",135800,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",371870,"R",87661,"Z",0,"R",84223,"A",,"Z",0,"R",163427,"R",335311
147749,"R",19180868,"R",16684436,"R",2496432,"R",19180868,"R",23441604,"R",19151404,"R",-3234388,"R",1055812,"R",-971283,"R",2427684,"R",-15781,"R",2496432,"R",5052303,"R",584092,"R",2923691,"R",317301,"R",8877387,"R",317301,"R",0,"R",12737291,"R",5636395,"R",2923691,"R",317301,"R",141676,"R",0,"R",1367949,"R",317301,"R",23441604,"R",6130392,"R",0,"R",11802232,"R",1205746,"R",0,"R",13034,"R",19151404
147819,"A",,"A",,"A",,"A",,"R",685861,"R",640521,"A",,"A",,"A",,"A",,"A",,"A",,"R",169354,"R",0,"R",0,"R",0,"R",169354,"R",0,"R",0,"R",623428,"R",0,"R",0,"R",0,"R",0,"R",62433,"A",,"R",0,"R",685861,"R",243419,"R",0,"R",112479,"A",,"R",0,"R",284623,"R",640521
147970,"A",,"A",,"A",,"A",,"R",8241699,"R",7963291,"A",,"A",,"A",,"A",,"A",,"A",,"R",732709,"R",14662,"R",0,"R",36004,"R",783375,"R",0,"R",0,"R",7484036,"R",0,"R",0,"R",0,"R",0,"R",757663,"A",,"R",0,"R",8241699,"R",7963291,"R",0,"R",0,"A",,"R",0,"R",0,"R",7963291
148098,"A",,"A",,"A",,"A",,"R",494838,"R",599150,"A",,"A",,"A",,"A",,"A",,"A",,"R",31350,"R",0,"R",0,"R",0,"R",31350,"R",0,"R",0,"R",349938,"R",0,"R",0,"R",0,"R",26924,"R",115969,"A",,"R",2007,"R",494838,"R",310210,"R",0,"R",0,"A",,"R",0,"R",288940,"R",599150
148140,"A",,"A",,"A",,"A",,"R",4163784,"R",3533043,"A",,"A",,"A",,"A",,"A",,"A",,"R",1133986,"R",26725,"R",20341,"R",0,"R",1181052,"R",66837,"R",0,"R",4122294,"R",0,"R",0,"R",0,"R",0,"R",41490,"R",0,"R",0,"R",4163784,"R",1654756,"R",0,"R",492820,"R",0,"R",0,"R",1385467,"R",3533043
148177,"R",23948311,"R",10266424,"R",13681887,"R",23948311,"R",61632896,"R",48825651,"R",-4878613,"R",7928632,"R",-5960838,"R",11714093,"R",0,"R",13681887,"R",4384569,"R",556926,"R",3038093,"R",1994727,"R",9974315,"R",9974315,"R",0,"R",48567734,"R",4941495,"R",3038093,"R",0,"R",0,"R",0,"R",5085574,"R",0,"R",61632896,"R",11121593,"R",0,"R",33915836,"R",3788222,"R",0,"R",0,"R",48825651
148399,"R",4460319,"R",880707,"R",3579612,"R",4460319,"R",5981035,"R",5937530,"R",0,"R",43505,"R",0,"R",3522752,"R",13355,"R",3579612,"R",1928728,"R",64983,"R",0,"R",0,"R",1993711,"R",1993711,"R",0,"R",5207603,"R",0,"R",0,"R",0,"R",0,"R",752524,"R",0,"R",20908,"R",5981035,"R",1906930,"R",591407,"R",2688548,"R",732645,"R",0,"R",18000,"R",5937530
149204,"A",,"A",,"A",,"A",,"R",170824,"R",167357,"A",,"A",,"A",,"A",,"A",,"A",,"R",205114,"R",0,"R",0,"R",0,"R",205114,"Z",0,"Z",0,"R",124323,"R",0,"Z",0,"Z",0,"R",0,"R",31914,"A",,"R",14587,"R",170824,"R",26973,"Z",0,"R",19515,"A",,"Z",0,"R",120869,"R",167357
149310,"R",4253199,"R",4087500,"R",165699,"R",4253199,"R",3591863,"R",3573189,"R",-135765,"R",-117091,"R",0,"R",374248,"R",-91458,"R",165699,"R",1069178,"R",267783,"R",2549,"R",0,"R",1339510,"R",0,"R",0,"R",672739,"R",0,"R",2549,"R",5800,"R",0,"R",2910775,"R",0,"R",0,"R",3591863,"R",608337,"R",0,"R",1376401,"R",0,"R",0,"R",1588451,"R",3573189
149499,"A",,"A",,"A",,"A",,"R",230532,"R",217976,"A",,"A",,"A",,"A",,"A",,"A",,"R",75528,"R",0,"R",0,"R",0,"R",75528,"R",0,"R",0,"R",185123,"R",0,"R",0,"R",0,"R",0,"R",45409,"A",,"R",0,"R",230532,"R",177746,"R",0,"R",40230,"A",,"R",0,"R",0,"R",217976
